,y_test,prediction
8072,4379.6324,2611.668625411058
3166,2090.612,3274.4736179296906
3447,2153.1972,1666.1183503319342
5386,191.0846,1163.4785191621738
5329,4294.41,2235.453744868087
927,1569.9564,2837.383527884149
7547,1970.768,1747.8712926918101
1692,1869.5664,2507.7206848341557
5788,642.497,2146.7182672445124
5773,423.4488,1606.075422019923
3124,1437.4622,1362.1753397901891
5506,3265.749,3160.008631831517
2829,1874.8928,1927.2496378330463
2967,1362.2268,2206.892798761681
2572,4247.804,3133.161612247358
6825,1238.388,1366.9889335182133
2657,4016.1056,2392.585905317931
8389,2402.2064,1738.6833237893466
535,2085.2856,2795.8526585942545
3914,1545.9876,1462.119352753272
7027,2848.2924,1511.9417158693047
7447,2693.8268,3246.1150679146567
5543,1065.28,1675.6254848949072
8079,3617.9572,2653.0630860007104
6107,555.2772,1524.8801053772727
7100,1298.31,1590.8758934360465
429,848.895,905.9288953407487
4255,323.5788,723.738385019845
8205,2410.196,1913.2769792411575
7819,1174.4712,1589.0845242202297
6773,892.8378,1597.445469997467
1328,5321.0736,3514.194340468338
2346,1295.6468,1509.5731072628437
1814,317.5866,-185.37185618189847
6828,458.7362,532.3918153950631
2824,1318.284,1164.7131053798903
6537,8789.8916,4459.744517797556
6962,3946.8624,2673.9553171755397
320,5448.9072,3650.777415262215
2526,3954.852,2357.821642628808
5406,1665.8316,1526.8866686227182
5461,218.3824,-118.38157478342168
7190,1948.1308,1635.251648396682
2334,3672.5528,3610.3811586325883
8259,2336.958,1315.4410204614023
4719,2093.941,2004.8680000458314
1145,4889.6352,2874.7104296988
7035,2826.321,3039.82890939196
8297,1607.907,1947.1413709841886
7145,885.514,1902.2236940772843
6361,1547.985,3147.71261194787
5753,1662.5026,2437.04589113738
2838,6024.1584,5063.778326882069
2811,466.06,1037.8580275052195
3847,1657.842,1929.1221515128607
5360,4566.7222,3506.3659104735707
2249,986.7156,1291.7721867278347
7896,1641.197,2943.719267252379
3269,471.3864,714.2490596737987
4798,814.9392,1583.3120793268051
2279,2490.092,2026.4336586492961
5790,247.0118,1970.0882997903102
5659,5375.0034,3727.837259212988
1922,4434.228,3356.102866962864
5573,69.2432,220.95528879256193
4730,5896.3248,3947.0352066585574
6818,6041.4692,3650.260329559994
7696,778.3202,1717.218927352955
1495,4187.2162,3496.3925492669705
1267,1884.214,2788.5301606657704
3723,4580.704,3708.010540079358
6429,4138.6128,3783.9762796702053
5472,1797.66,2055.5151833165846
745,960.7494,1279.4043361786553
4367,5201.2296,2683.24314842843
3690,4757.8068,4204.9294015255655
1953,731.0484,3890.943268589377
109,812.276,554.5283235264819
7072,335.5632,-21.06853562808874
4581,1245.046,1210.5353691886357
3411,1947.465,1323.119858303572
2118,780.3176,3091.1554837351187
3305,1618.5598,1838.2265016406925
4632,2554.0088,2914.3715663312887
3729,3408.896,3087.1061912370014
2839,4711.2008,2517.364070470754
6322,3064.0116,2024.5948859229104
346,1937.478,1128.4317225813024
5128,1845.5976,4161.336614165378
1095,3383.5956,2424.95851475383
7916,1544.656,1260.747886128988
4634,215.7192,1507.2044100993046
4654,1378.206,2467.21297032896
1933,1989.4104,1777.2481926820446
5480,3567.3564,3049.052322097835
6785,862.8768,927.1846746860522
6491,1868.2348,1295.6324969024154
5110,4211.185,2641.969078149531
7537,587.2356,707.4547153079495
1,443.4228,435.0283775015777
1013,3139.9128,4151.53731390166
6717,2863.6058,2784.950858957308
620,878.856,734.8099302569217
7530,160.4578,646.6083278163683
7604,2263.72,1337.0731489270859
4374,535.3032,2859.7395971470823
67,1118.544,3025.1867832124317
2815,2067.309,3598.2769391712727
7889,377.5086,169.29826436036933
1806,171.7764,933.7015678256248
1632,1975.4286,1337.2725059171655
5075,2597.2858,2611.7271257227567
8027,4921.5936,2441.137622244375
7885,139.818,382.84806223650503
2266,1205.098,1954.7829501344952
4347,525.982,2291.580652773394
8317,1306.9654,1521.0981124383006
7552,2773.057,2626.7875696554083
3398,141.8154,-1122.9643751652445
4431,2712.4692,3022.5997041934534
6641,604.5464,546.7262006754722
7660,788.3072,835.7557324723385
8120,1471.418,2494.5000742428538
898,3047.3666,2167.617298095901
1577,2133.2232,3760.1234228162702
6836,111.8544,-886.0150732041559
1096,2241.0828,2010.5947074241485
7756,2563.33,3097.7499851547373
1473,1593.9252,1390.4980348231481
6457,1504.0422,2317.526418184506
401,426.112,1559.1356169555802
2865,1629.8784,1715.3326268804717
1262,3828.35,2480.789460693619
6087,1482.0708,1718.9162491309703
728,716.4008,2825.436152232239
1377,2432.8332,2014.5446992314153
2481,1192.4478,2131.549900895422
6671,708.4112,973.6742545231002
1545,677.1186,1677.9272740032386
6408,3293.7126,3062.7535793186817
1688,1078.596,2401.210336288551
4001,1315.6208,2792.162024540843
2537,1789.6704,3519.7924457015906
1170,2250.404,2484.982216850867
5460,2996.1,3836.6897968883522
7384,2173.1712,2579.29386482507
1336,1981.4208,1742.095959106234
8455,4206.5244,2514.2337821941137
5516,3238.4512,2588.550094786049
88,661.8052,1574.8337876557712
6813,1765.7016,2410.3832799692827
4046,3675.216,3942.9095629280973
8194,469.389,647.311409849576
8293,850.8924,729.5654513726314
4563,4697.8848,3818.849141472376
6948,386.164,-275.78108823889715
4258,2865.6032,2793.6925690587786
5371,1427.4752,1007.0594631787212
6857,1627.881,1828.3491317618839
4055,2596.62,2975.675264312207
219,1139.1838,666.6730651299249
7987,1222.4088,2248.9624084308607
195,540.6296,676.9600180921017
5592,3435.528,3660.2795278476406
1640,3306.3628,1688.9768379236664
2237,2311.6576,2315.941073997372
3977,3795.06,3566.1782408451836
7769,926.7936,664.17028874109
3883,1779.0176,3498.6222996461765
4918,3175.866,2813.0354052581033
8229,3466.1548,2877.886077251883
2213,4379.6324,3161.48825576782
3410,4207.856,4089.3548567761627
7637,1366.2216,884.0710761524865
5793,3588.662,2545.541543797087
5213,3251.7672,2339.1320426282628
7923,1010.6844,846.3646611871079
7084,2277.036,1546.1288225195326
7466,277.6386,-365.52150001658106
6986,173.108,-587.679691849981
5001,1438.128,1218.0203801103876
4393,4514.124,3499.0470855777685
7184,1669.8264,1340.2367806434283
5176,1442.7886,2098.784189503952
3445,3202.498,3894.6994721993333
3009,5695.2532,4918.858540871043
608,2694.4926,2301.2406388881845
8051,2175.8344,1616.5808683085736
3181,4414.254,2256.1727247173003
832,2251.7356,3281.2597264354836
5850,1587.2672,1671.615359231024
4921,4579.3724,3608.564646914422
5507,739.038,537.9339843083267
405,48.6034,-1081.1313835269557
414,829.5868,904.6520381973675
7729,2189.1504,2801.89150098504
2709,1018.674,642.8628129869996
5200,2804.3496,1657.5134460390643
6244,1125.202,3283.113039034927
2799,3928.8858,2902.5183818343294
8465,2726.451,2868.620672515014
3537,542.627,-55.07847797766726
4125,1159.8236,1297.8703713596674
8356,4026.7584,4933.823490961878
1872,2866.269,2924.8812556927533
8188,2423.512,1959.561912180193
8246,4673.916,2770.9092589522734
66,4865.6664,2710.0935703702326
7986,1593.9252,1531.4289405129555
2234,1454.773,1268.0166057528663
413,521.3214,2765.2517942381637
1330,1744.396,1411.323221222743
5064,2386.2272,1205.7007815385418
6981,2005.3896,2658.4166263306024
8249,3578.675,3697.28195171521
5585,1840.937,3857.2793943526976
6562,6275.165,3122.6384045233144
1351,89.883,-303.8253146149091
241,639.168,735.9372540237166
5054,623.1888,1394.0487675339832
7199,1462.0968,1956.477646648016
6912,4005.4528,3967.831373195132
3673,2460.7968,2724.163269655196
8457,1516.6924,1425.9348520910207
7189,1211.756,612.4462353609774
1791,492.692,-312.77436834024775
5689,3910.9092,2822.2351618719476
2011,373.5138,548.0798140021725
2137,2163.85,1473.6793732114152
3081,1239.7196,2876.8267763890735
7563,1098.57,1153.3154309942693
7146,1374.2112,1853.7724572814427
3957,1414.825,1368.2507315186442
939,4940.236,2820.9648743661564
3473,772.328,1518.2755449897033
2027,1657.842,1832.5459669097233
6018,1438.128,1384.0148494260354
5776,2516.724,1956.0846688615898
4928,1500.7132,1752.9049130794153
4250,1358.232,1563.4159407673712
6692,4813.734,2696.2525079604393
3517,1071.938,767.2473025587806
8237,175.1054,952.1051096814244
381,1318.284,2085.3645984024292
3294,1794.331,2626.943259293478
8476,1280.9992,1762.2794378174644
7807,65.2484,-760.8770345513731
3638,4595.3516,3177.1417100704666
4761,2817.6656,1635.3997747020103
1391,829.5868,1628.5226642045568
5194,3946.8624,4049.0748321514047
6315,705.748,580.7735192953619
223,3552.7088,1975.457615383701
2611,592.562,1053.1626963279932
7144,5944.2624,4413.955155031291
1662,1142.5128,1613.9570247157067
5058,4504.8028,5720.182671618976
3453,2561.9984,3182.0519992813433
7991,2833.6448,1407.7906454103777
3131,1577.946,1667.635827990251
5452,2189.1504,1476.291128232506
8097,1235.7248,1247.1288326725962
7806,1539.9954,2773.0555563435237
7699,1188.453,1067.996258444533
3357,2157.192,1832.8121059346338
3712,423.4488,1655.999310951333
361,2756.412,2018.0368349008222
1778,4516.7872,2246.2785976228392
3184,3280.3966,4174.501692684961
5032,1550.6482,1450.5195474269728
6127,1225.072,1991.071381444543
5243,850.8924,779.2973389578451
2868,527.9794,396.9823459531672
7169,810.9444,966.0449689871604
8040,2985.4472,3938.9068721638987
2259,1816.3024,2709.739324776894
977,1506.0396,3933.159175887491
7818,499.35,2114.4298319913523
6259,2397.5458,2940.4127465507945
2278,3169.208,3612.238364378054
5244,5355.0294,3988.9419962162538
349,2554.0088,2569.1537082110954
3558,3739.1328,2345.460583541797
5853,165.7842,769.2286981813484
8145,3292.381,2702.760500718221
3019,1185.124,1084.4173390377516
621,1332.9316,1913.8261539433317
7816,7510.224,4411.822625842269
216,260.9936,370.53147243435274
1106,708.4112,868.8491125141147
3750,761.0094,2000.294341796625
2949,2143.2102,2464.5870790089457
1327,3663.2316,2833.612826078246
6945,5238.5144,4425.357313926294
2459,2563.33,2998.2521133092123
6133,2731.1116,3195.3364729713676
7725,854.8872,2201.519810880168
867,1280.9992,2706.3795064189044
1586,2696.49,2879.4451989692116
4687,2463.46,3839.4815328335926
3873,2028.6926,2921.4918014201585
4357,2693.8268,2614.0778938756675
4894,830.9184,1296.444149194257
1979,1631.8758,1166.1203687172758
1245,2552.6772,2114.6838967909316
7000,651.1524,1544.6436474105274
2001,3878.285,2469.2694873192795
465,2048.6666,1859.7040711411494
5256,1992.7394,2228.7393021146654
4024,635.1732,763.2927924627422
7243,1205.098,1948.9057021773992
4400,1342.2528,1854.5529309637557
7065,2749.754,3157.177164741717
1171,5704.5744,4104.320624057864
8337,193.7478,1178.4362826538738
3509,2460.7968,3332.847764854385
8475,378.1744,1671.911276482763
7714,2985.4472,2498.493018372189
3369,1198.44,845.0392877847314
5215,980.0576,1006.6255066239619
7297,4537.427,3944.0195453340903
1840,1037.3164,821.1024190513895
5049,502.0132,970.9386448802918
2902,2566.659,2673.518551758564
4477,517.9924,2203.3619730491546
803,3235.788,4242.353281924976
3010,4762.4674,3312.1171933487885
6774,564.5984,366.9280720196157
1669,6201.927,3657.2784893959197
3828,1086.5856,1472.1281079529276
6145,264.3226,2422.1080854524735
415,1571.288,2485.8508791979802
7183,2116.5782,3244.179510263658
1593,4514.124,3564.1743762549086
2215,600.5516,881.6020326648842
3476,2956.152,3110.580175483723
348,3142.576,3124.2121900512475
6478,1216.4166,734.4180133170576
5515,2024.032,1834.799840012987
7258,2358.2636,2668.344728170973
5151,768.999,2151.144506952178
4892,2828.3184,2544.34838945101
4318,1625.8836,1961.36606194068
5093,191.0846,1054.2279641315629
4996,914.8092,2311.674440650807
7030,249.0092,76.4303114849406
6142,2579.975,1350.8811257572343
6147,2599.2832,2610.6797572657306
1338,3374.2744,3488.1550975542887
6072,190.4188,-243.4652961430279
4784,2061.3168,4072.8129372892117
925,4102.6596,2800.7172012160763
7105,975.397,1247.557255391888
4424,3171.8712,4114.440984802702
7076,8245.2672,3715.6583717881003
5931,1312.9576,670.6589031550163
1465,4074.696,2717.8567065198285
4955,83.8908,-1160.6288558602484
1371,1867.569,1486.8932230814778
7143,280.9676,450.1807442746301
8301,5806.4418,4779.414642142547
6933,970.7364,2173.7577992161787
682,3185.853,3401.7471847428887
3700,3795.06,3117.0522555308844
3680,1007.3554,978.7935771310258
3775,5451.5704,3679.763490364395
5812,7317.142,4723.442962711764
4184,1001.3632,2145.1423925161635
5234,1504.708,1190.0907421603195
596,487.3656,1641.7643071452253
3188,834.9132,1496.7069581230264
6852,2093.941,2000.351865074858
3151,2940.1728,2915.9571789826095
7121,209.0612,-193.22367014233532
5786,3342.316,2501.401836370509
3981,585.904,823.1441580162052
3059,1310.2944,1305.948916236041
5835,732.38,519.4742272220753
30,163.7868,-923.4525024462955
5425,5329.0632,4444.86545513121
6831,254.3356,160.94706425147479
6201,3025.3952,3310.191869905643
7124,2036.6822,3187.5847772120514
3936,1133.8574,1455.7550539585345
2039,159.792,850.7658278655147
4310,196.411,1314.4281563058448
871,1150.5024,810.1556050339486
1392,1358.232,1260.2205889883
1864,1617.894,1605.1778379944574
3318,2797.6916,2148.3549033732215
5469,3815.034,4050.0906064662586
1042,3611.2992,2075.1995752087623
1116,1018.674,2689.277014114162
2211,1323.6104,3038.945036741002
7614,1619.2256,1467.7956821568498
2404,3078.6592,2977.468347162515
6075,882.8508,2373.71788758387
6463,1258.362,2958.4412426969293
828,58.5904,-931.8222106166675
7649,834.9132,707.7186692844958
3028,147.8076,-563.2504551006773
4615,1826.2894,2242.764829004581
4780,585.2382,1267.259282544425
8500,1907.517,2021.7382867184128
1965,1162.4868,695.0476954828093
531,370.1848,1083.4100398754179
7831,2406.2012,3006.3306862511154
6615,2109.2544,2745.2256872106063
3580,1402.1748,3824.1341595540353
5260,2900.2248,2561.883468609446
2690,1070.6064,811.7351481564422
3376,2684.5056,3050.459515867322
951,2892.2352,1896.2017005441269
570,639.168,1439.234592438673
7800,335.5632,810.3507132943116
1736,2396.88,1967.7172884499373
5383,5797.7864,3377.3940306918157
1041,3542.056,3059.7454875572184
7624,1772.3596,2538.1970570270087
3149,1278.336,1716.6070691257173
3539,1238.388,1903.2947592329763
4992,1177.1344,2022.4179065640117
6161,1607.907,1391.2824635623676
7583,1867.569,1808.5668739650241
114,3151.8972,2855.0023614530537
1625,2267.049,2042.0962187418488
872,2641.8944,2617.5286915748247
5794,2636.568,4567.970116124606
666,607.2096,1311.0483282795049
4899,5727.2116,4068.19364617285
7269,3325.671,1997.382109470045
5752,8479.6288,4138.957718638173
6740,1342.2528,1080.8434394853375
4103,1505.3738,1109.6686218316493
6238,197.0768,1113.163111171875
4145,2087.9488,4079.5121505146453
8214,4857.6768,3864.3132799664118
238,2074.6328,3197.310789806328
1524,4629.9732,3537.3177561419197
5205,3630.6074,2698.760388216383
2165,2409.5302,3157.976181686525
2553,1411.496,2184.2536533034367
4214,3020.7346,3713.5826006756033
4659,2586.633,2638.7895146616565
1828,2909.546,2507.6416112776014
2686,2011.3818,1488.4201300200853
5331,739.038,781.1603183452373
2761,3020.0688,2428.1343954148006
6718,2649.884,2246.6114032702435
6270,959.4178,1174.165922978076
7553,1177.1344,1543.988977292811
3343,1470.0864,1634.5502483367732
17,718.3982,939.7762646873869
3171,251.6724,-1177.409937067852
8160,1661.8368,2607.187794570781
6973,2332.9632,2963.6131076053734
4442,2189.1504,1350.9721422497414
2374,1384.1982,2407.388155555711
7996,379.506,147.65727756101637
2368,5206.556,4039.888364186383
965,5469.547,4223.452822228308
7893,2556.672,1667.4205663585105
172,1360.2294,2413.6274874591318
1428,5366.348,3327.6448552717347
2940,508.6712,2197.796343280542
2433,1374.2112,2425.1198504491285
483,520.6556,2208.1190888625533
5687,2773.057,2563.7098504832184
520,303.6048,684.4110694594319
36,2797.6916,3567.825214241442
6294,1162.4868,1025.1014317958522
3338,1662.5026,2481.473370260199
5048,524.6504,4266.106116238121
6542,263.6568,2119.3698997248703
5791,2524.0478,2531.368202613563
6058,1715.1008,1265.4206992349702
2075,749.025,1346.5996459698565
5625,3621.952,3052.6199631984255
2552,1869.5664,2534.475481614062
1155,1821.6288,1535.761376096575
4817,419.454,2196.716958800091
3994,2972.797,3897.9300228001803
1045,2187.153,2429.037807289773
2773,1494.0552,1485.1632115653676
3672,3595.32,3138.9977644976243
6426,131.8284,776.5471511813269
1083,782.9808,1529.5596826840062
6800,932.12,1577.47738820785
8041,326.242,720.7814205219831
8133,431.4384,1380.2800548868217
6450,1098.57,1736.396678550816
1302,3008.0844,2632.2624476324336
4783,2548.6824,1960.5351188500447
4979,1569.9564,1488.0706063043924
2058,930.1226,1386.0120652022185
8507,515.995,1647.3945454700156
376,5715.2272,3093.7662808418627
6144,986.7156,2828.0592696186923
873,1547.985,1726.9016137887968
6411,2960.1468,4184.559813609333
7793,516.6608,2194.634943728661
7529,5509.495,3464.2161750519235
2284,934.7832,1275.3418819500198
